Система автоматизации,AS
Абонент,ГПА-32
Ретросистема,Текущий
Дата,14.11.22
Время,14:50:15
Длительность архива (сек),1200.00
Время предыстории (сек),1200.00
Шаг дискретизации (сек),1.00

Время,"Частота вращения ротора СТ (1), об/мин","Давление газа на входе Км, Р Гвх.Км, МПа","Давление газа на выходе Км, Рг.вых.Км, МПа","Положение крана  № 6р (АПРК), %","Температура газа на входе Км, ТГ.вх.Км, °С","Температура газа на выходе Км, ТГ.вых.Км, °С","Виброперемещение ротора Км в передней опоре, гор. сост. (размах), мкм","Виброперемещение ротора Км в передней опоре, верт. сост. (размах), мкм","Виброперемещение ротора Км в задней опоре гор. сост. (размах), мкм","Виброперемещение ротора Км в задней опоре верт. сост. (размах), мкм","Осевой сдвиг ротора К, мм","Перепад давления  на конфузоре,  DРКонф, кПа","Помпажный запас, %","Расчетная степень сжатия Км,","Частота вращения ротора СТ (2), об/мин"
-682.92,,3.2718,5.8652,62.6013,24.5301,61.8465,69.9508,52.9062,37.9413,30.9697,0.4462,60.4630,40.7108,1.7690,8009.5405
-681.92,,3.2718,5.8666,62.6121,24.5301,61.8465,69.9508,51.9025,37.9413,31.9643,0.4452,60.5035,40.6995,1.7692,8010.2700
-680.92,,3.2718,5.8677,62.6555,24.5301,61.8465,72.9438,51.9025,37.9413,31.9643,0.4452,60.4630,40.7201,1.7697,8009.5239
-679.92,,3.2718,5.8677,62.6555,24.5301,61.8465,72.9438,55.8901,35.9429,31.9643,0.4452,60.4630,40.6990,1.7697,8008.4971
-678.92,,3.2718,5.8677,62.6917,24.5301,61.9474,71.9492,55.8901,35.9429,31.9643,0.4432,60.4051,40.7400,1.7697,8005.5396
-677.92,,3.2718,5.8677,62.6808,24.5301,61.9474,71.9492,56.8938,36.9466,32.9680,0.4402,60.3125,40.6911,1.7697,8005.1753
-676.92,,3.2718,5.8677,62.6628,24.5301,61.9474,71.9492,56.8938,36.9466,32.9680,0.4394,60.2546,40.6604,1.7697,8005.5396
-675.92,,3.2718,5.8666,62.6194,24.5301,62.0231,71.9492,57.8885,36.9466,31.9643,0.4402,60.3299,40.6458,1.7694,8008.0864
-674.92,,3.2718,5.8655,62.6266,24.5301,62.0231,67.9525,57.8885,36.9466,31.9643,0.4422,60.4051,40.7052,1.7692,8007.3589
-673.92,,3.2718,5.8630,62.5434,24.5301,62.0231,67.9525,56.8938,36.9466,31.9643,0.4382,60.3704,40.7045,1.7685,8005.8667
-672.92,,3.2718,5.8583,62.3589,24.5301,62.0988,70.9455,56.8938,36.9466,31.9643,0.4382,60.4630,40.7563,1.7673,8005.5396
-671.92,,3.2718,5.8511,62.1636,24.5301,62.0988,70.9455,55.8992,40.9433,32.9680,0.4353,60.5035,40.7729,1.7652,8005.9019
-670.92,,3.2718,5.8207,59.5414,24.5301,62.0988,75.9549,55.8992,40.9433,32.9680,0.4353,61.5914,41.1213,1.7586,8009.1768
-669.92,,3.2718,5.7339,59.5450,24.5301,62.0988,75.9549,55.8992,38.9359,34.9573,0.4321,63.3102,41.8155,1.7340,8019.3452
-668.92,,3.2733,5.6778,59.4727,24.5301,62.1998,74.9602,55.8992,38.9359,34.9573,0.4311,64.9306,42.4097,1.7154,8032.3296
-667.92,,3.2733,5.6416,59.4690,24.5301,62.1998,74.9602,55.8992,36.9376,32.9680,0.4283,66.1285,42.8357,1.7036,8039.5830
-666.92,,3.2733,5.6196,59.4437,24.5301,62.1998,64.9505,55.8992,36.9376,32.9680,0.4302,66.6667,43.0328,1.6963,8046.2944
-665.92,,3.2733,5.6051,59.4510,24.5301,62.1998,64.9505,52.9062,33.9536,30.9697,0.4303,67.1296,43.1879,1.6918,8049.9517
-664.92,,3.2733,5.5964,59.4618,24.5301,62.2755,52.9514,52.9062,33.9536,30.9697,0.4312,67.2454,43.2133,1.6891,8053.4595
-663.92,,3.2733,5.5928,59.4473,24.5301,62.2755,52.9514,38.9088,27.9496,21.9727,0.4312,67.5116,43.2820,1.6876,8056.5386
-662.92,,3.2733,5.5870,59.4546,24.5301,62.2755,41.9560,38.9088,27.9496,21.9727,0.4292,67.6505,43.3282,1.6861,8057.5107
-661.92,,3.2733,5.5856,59.4618,24.5301,62.2755,41.9560,36.9104,25.9512,21.9727,0.4312,67.6678,43.3366,1.6854,8058.1294
-660.92,,3.2733,5.5845,59.4654,24.5301,62.3512,41.9560,36.9104,25.9512,21.9727,0.4302,68.0440,43.5026,1.6850,8056.8047
-659.92,,3.2733,5.5834,59.4293,24.5301,62.3512,41.9560,36.9104,24.9385,20.9599,0.4312,67.9861,43.4968,1.6850,8056.5386
-658.92,,3.2733,5.5820,59.4437,24.5301,62.3512,34.9573,36.9104,24.9385,20.9599,0.4312,67.9456,43.4687,1.6845,8056.9058
-657.92,,3.2733,5.5820,59.3714,24.5301,62.4269,34.9573,24.9204,15.9596,15.9777,0.4293,68.0613,43.5095,1.6843,8057.6372
-656.92,,3.2733,5.5809,59.3786,24.5301,62.4269,20.9599,24.9204,15.9596,15.9777,0.4303,68.2870,43.6272,1.6840,8055.0732
-655.92,,3.2722,5.5809,59.3822,24.5301,62.4269,20.9599,28.9171,21.9455,17.9669,0.4302,68.2639,43.6210,1.6845,8055.8071
-654.92,,3.2722,5.5798,59.4727,24.5301,62.5026,32.9590,28.9171,21.9455,17.9669,0.4312,68.1539,43.5643,1.6844,8058.4941
-653.92,,3.2722,5.5798,59.5558,24.5301,62.5026,32.9590,30.9245,18.9525,16.9723,0.4312,68.2697,43.6705,1.6842,8052.5132
-652.92,,3.2733,5.5830,59.8777,24.5301,62.5026,28.9533,30.9245,18.9525,16.9723,0.4312,67.6389,43.5814,1.6844,8042.2769
-651.92,,3.2733,5.5917,60.5396,24.5301,62.5026,28.9533,28.9171,19.9472,16.9723,0.4312,67.0891,43.4733,1.6867,8030.7095
-650.92,,3.2733,5.6178,61.0460,24.5301,62.5783,32.9590,28.9171,19.9472,16.9723,0.4342,66.1343,43.2302,1.6934,8020.1099
-649.92,,3.2733,5.6568,61.5994,24.5301,62.5783,32.9590,24.9204,15.9596,14.9740,0.4363,64.9711,42.9016,1.7044,8010.9888
-648.92,,3.2733,5.7020,62.3047,24.5301,62.5783,21.9546,24.9204,15.9596,14.9740,0.4392,63.8137,42.4581,1.7178,8002.9941
-647.92,,3.2722,5.7440,62.5253,24.5301,62.5783,21.9546,21.9274,15.9596,13.9703,0.4412,62.7778,42.0599,1.7311,7996.4595
-646.92,,3.2722,5.7769,62.5940,24.5301,62.6540,23.9619,21.9274,15.9596,13.9703,0.4432,61.6609,41.5686,1.7412,7992.7266
-645.92,,3.2722,5.8001,62.5940,24.5301,62.6540,23.9619,21.9274,17.9579,13.9703,0.4443,61.1516,41.3252,1.7485,7989.4468
-644.92,,3.2722,5.8145,62.5579,24.5301,62.6540,31.9643,21.9274,17.9579,13.9703,0.4452,60.8391,41.2063,1.7534,7987.0381
-643.92,,3.2722,5.8254,62.5543,24.5301,62.6540,31.9643,27.9134,18.9525,14.9740,0.4462,60.5208,41.0770,1.7566,7985.2285
-642.92,,3.2722,5.8304,62.5723,24.5301,62.7297,23.9619,27.9134,18.9525,14.9740,0.4462,60.3009,40.9352,1.7584,7985.9531
-641.92,,3.2722,5.8341,62.5253,24.5301,62.7297,23.9619,24.9204,18.9525,13.9703,0.4472,60.2025,40.9046,1.7595,7985.0811
-640.92,,3.2722,5.8362,62.5723,24.5301,62.7297,38.9540,24.9204,18.9525,13.9703,0.4482,60.1447,40.8772,1.7602,7984.7163
-639.92,,3.2722,5.8377,62.6085,24.5301,62.8054,38.9540,34.9121,23.9439,17.9669,0.4482,60.1273,40.8569,1.7606,7985.3745
-638.92,,3.2722,5.8398,62.5036,24.5301,62.8054,37.9593,34.9121,23.9439,17.9669,0.4482,60.1273,40.8753,1.7613,7983.9912
-637.92,,3.2722,5.8398,62.5217,24.5301,62.8054,37.9593,31.9191,22.9492,17.9669,0.4482,60.0116,40.8136,1.7613,7984.1440
-636.92,,3.2722,5.8398,62.5108,24.5301,62.8054,36.9557,31.9191,22.9492,17.9669,0.4482,59.9711,40.8053,1.7613,7984.3530
-635.92,,3.2722,5.8388,62.5108,24.5301,62.9063,36.9557,33.9175,20.9509,18.9616,0.4482,59.9306,40.7620,1.7611,7984.3530
-634.92,,3.2722,5.8388,62.5362,24.5301,62.9063,28.9533,33.9175,20.9509,18.9616,0.4482,59.9711,40.7921,1.7610,7984.1440
-633.92,,3.2722,5.8398,62.5217,24.5301,62.9063,28.9533,28.9352,21.9455,15.9777,0.4472,59.8958,40.7742,1.7613,7983.2627
-632.92,,3.2722,5.8398,62.4928,24.5301,62.9063,35.9610,28.9352,21.9455,15.9777,0.4472,59.8727,40.7453,1.7613,7983.6260
-631.92,,3.2722,5.8388,62.5108,24.5301,62.9063,35.9610,31.9191,21.9455,18.9706,0.4482,59.9132,40.7519,1.7612,7984.8657
-630.92,,3.2722,5.8388,62.5253,24.5301,62.9820,32.9590,31.9191,21.9455,18.9706,0.4491,59.9306,40.7511,1.7610,7985.9531
-629.92,,3.2722,5.8388,62.4747,24.5301,62.9820,32.9590,29.9117,16.9542,16.9723,0.4491,60.0752,40.7997,1.7610,7985.5894
-628.92,,3.2722,5.8388,62.5362,24.5301,62.9820,25.9603,29.9117,16.9542,16.9723,0.4491,59.9653,40.7680,1.7610,7986.1714
-627.92,,3.2722,5.8398,62.5253,24.5301,62.9820,25.9603,25.9241,15.9596,14.9740,0.4491,60.0405,40.7885,1.7613,7985.8096
-626.92,,3.2722,5.8398,62.5723,24.5301,63.0578,22.9673,25.9241,15.9596,14.9740,0.4502,60.0000,40.8036,1.7613,7985.8096
-625.92,,3.2722,5.8398,62.5904,24.5301,63.0578,22.9673,24.9204,16.9542,13.9703,0.4502,59.8669,40.7071,1.7613,7987.0381
-624.92,,3.2722,5.8398,62.5579,24.5301,63.0578,36.9557,24.9204,16.9542,13.9703,0.4491,59.9826,40.7624,1.7613,7986.6748
-623.92,,3.2722,5.8398,62.5362,24.5301,63.1334,36.9557,32.9138,20.9509,17.9669,0.4502,60.0752,40.8193,1.7613,7985.8096
-622.92,,3.2722,5.8413,62.5940,24.5301,63.1334,33.9627,32.9138,20.9509,17.9669,0.4491,60.0405,40.8153,1.7617,7985.4458
-621.92,,3.2722,5.8402,62.5760,24.5301,63.1334,33.9627,31.9191,23.9619,16.9723,0.4491,59.8495,40.7242,1.7614,7986.3140
-620.92,,3.2722,5.8402,62.5940,24.5301,63.1334,37.9593,31.9191,23.9619,16.9723,0.4512,59.9248,40.7352,1.7614,7986.8999
-619.92,,3.2722,5.8402,62.5977,24.5301,63.2092,37.9593,35.9158,20.9509,18.9706,0.4502,59.9826,40.7522,1.7614,7987.0381
-618.92,,3.2722,5.8402,62.5940,24.5301,63.2092,36.9557,35.9158,20.9509,18.9706,0.4512,60.0752,40.8193,1.7614,7984.5684
-617.92,,3.2722,5.8402,62.5977,24.5301,63.2092,36.9557,33.9175,22.9492,17.9669,0.4502,59.9653,40.7797,1.7614,7985.9531
-616.92,,3.2722,5.8402,62.5723,24.5301,63.2849,31.9643,33.9175,22.9492,17.9669,0.4512,60.0000,40.7769,1.7614,7986.6748
-615.92,,3.2722,5.8413,62.5615,24.5301,63.2849,31.9643,27.9134,16.9542,14.9740,0.4502,60.0174,40.7910,1.7616,7986.6748
-614.92,,3.2722,5.8413,62.5398,24.5301,63.2849,28.9533,27.9134,16.9542,14.9740,0.4502,59.8843,40.7335,1.7617,7986.8999
-613.92,,3.2722,5.8402,62.5470,24.5301,63.3605,28.9533,31.9191,19.9562,18.9706,0.4512,59.9074,40.7119,1.7614,7988.1235
-612.92,,3.2722,5.8413,62.5579,24.5301,63.3605,34.9573,31.9191,19.9562,18.9706,0.4502,59.9942,40.7913,1.7616,7986.3140
-611.92,,3.2722,5.8413,62.5470,24.5301,63.3605,34.9573,35.9158,22.9492,17.9669,0.4502,59.8958,40.7462,1.7617,7985.8096
-610.92,,3.2722,5.8402,62.5289,24.5301,63.3605,40.9614,35.9158,22.9492,17.9669,0.4502,59.8380,40.6952,1.7614,7986.1714
-609.92,,3.2722,5.8402,62.5362,24.5301,63.4362,40.9614,34.9121,26.9459,19.9653,0.4491,59.9132,40.7513,1.7614,7985.9531
-608.92,,3.2722,5.8402,62.5362,24.5301,63.4362,47.9510,34.9121,26.9459,19.9653,0.4512,59.8380,40.6936,1.7614,7986.6748
-607.92,,3.2722,5.8402,62.5543,24.5301,63.4362,47.9510,41.9108,30.9426,22.9763,0.4502,59.9537,40.7419,1.7614,7986.5361
-606.92,,3.2722,5.8402,62.5796,24.5301,63.5120,43.9544,41.9108,30.9426,22.9763,0.4512,60.0116,40.7871,1.7614,7985.8096
-605.92,,3.2722,5.8402,62.5904,24.5301,63.5120,43.9544,35.9158,25.9603,19.9834,0.4523,59.8958,40.7195,1.7614,7988.1235
-604.92,,3.2722,5.8402,62.5543,24.5301,63.5120,35.9610,35.9158,25.9603,19.9834,0.4512,60.0752,40.7964,1.7614,7985.9531
-603.92,,3.2722,5.8402,62.5579,24.5301,63.5120,35.9610,31.9191,20.9509,16.9723,0.4512,59.9248,40.7687,1.7614,7985.5894
-602.92,,3.2722,5.8402,62.5615,24.5301,63.5877,34.9573,31.9191,20.9509,16.9723,0.4523,59.8669,40.7178,1.7614,7986.3140
-601.92,,3.2722,5.8402,62.5977,24.5301,63.5877,34.9573,30.9245,18.9525,16.9723,0.4523,59.8264,40.6811,1.7614,7987.7627
-600.92,,3.2722,5.8402,62.6194,24.5301,63.5877,28.9623,30.9245,18.9525,16.9723,0.4512,59.8090,40.6678,1.7614,7987.9932
-599.92,,3.2733,5.8402,62.5796,24.5301,63.6634,28.9623,32.8957,22.9492,17.9669,0.4523,59.8438,40.6621,1.7608,7988.8472
-598.92,,3.2733,5.8388,62.5470,24.5301,63.6634,38.9540,32.9228,22.9492,17.9669,0.4523,59.9421,40.7120,1.7607,7988.1235
-597.92,,3.2733,5.8366,62.5434,24.5301,63.6634,38.9540,29.9117,18.9525,15.9777,0.4523,59.9248,40.7095,1.7600,7987.3989
-596.92,,3.2733,5.8351,62.4096,24.5301,63.6634,35.9610,29.9117,18.9525,15.9777,0.4533,59.9595,40.7085,1.7594,7989.5718
-595.92,,3.2733,5.8315,62.3662,24.5301,63.7391,35.9610,31.9191,23.9619,16.9723,0.4533,60.2199,40.8116,1.7586,7990.0542
-594.92,,3.2733,5.8279,62.2866,24.5301,63.7391,32.9590,31.9191,23.9619,16.9723,0.4523,60.3588,40.9031,1.7575,7989.5718
-593.92,,3.2733,5.8243,62.1781,24.5301,63.7391,32.9590,25.9241,20.9509,13.9703,0.4506,60.3588,40.8774,1.7563,7991.0205
-592.92,,3.2733,5.8185,62.0153,24.5301,63.7391,34.9573,25.9241,20.9509,13.9703,0.4502,60.5961,40.9824,1.7546,7990.7764
-591.92,,3.2733,5.8087,61.2232,24.5301,63.8148,34.9573,38.9088,25.9512,19.9653,0.4491,61.0243,41.1787,1.7521,7991.2695
-590.92,,3.2733,5.7447,59.5920,24.5301,63.8148,42.9597,38.9088,25.9512,19.9653,0.4442,62.2801,41.5873,1.7363,7998.4058
-589.92,,3.2733,5.6814,59.5088,24.5301,63.8148,42.9597,30.9245,18.9525,17.9760,0.4392,63.9873,42.2863,1.7165,8006.2661
-588.92,,3.2733,5.6416,59.5233,24.5301,63.8905,28.9623,30.9245,18.9525,17.9760,0.4374,65.0232,42.6856,1.7037,8013.9111
-587.92,,3.2733,5.6145,59.5522,24.5301,63.8905,28.9623,25.9241,15.9596,15.9777,0.4342,65.6829,42.9417,1.6951,8018.6206
-586.92,,3.2733,5.5979,59.5558,24.5301,63.8905,21.9546,25.9241,15.9596,15.9777,0.4342,66.0648,43.0816,1.6897,8022.6655
-585.92,,3.2733,5.5892,59.8777,24.5301,63.8905,21.9546,22.9221,16.9542,13.9703,0.4332,66.3831,43.2213,1.6867,8023.1401
-584.92,,3.2733,5.5928,60.7313,24.5301,63.9662,24.9656,22.9221,16.9542,13.9703,0.4342,66.2789,43.2305,1.6871,8020.8394
-583.92,,3.2733,5.6261,61.5596,24.5301,63.9662,24.9656,22.9221,17.9579,13.9703,0.4363,65.4572,42.9794,1.6953,8016.8271
-582.92,,3.2733,5.6883,62.7568,24.5301,63.9662,23.9710,22.9221,17.9579,13.9703,0.4432,64.0336,42.4941,1.7126,8009.5405
-581.92,,3.2733,5.7444,62.8545,24.5301,63.9662,23.9710,22.9221,15.9596,12.9756,0.4462,62.5637,41.8987,1.7301,8001.9038
-580.92,,3.2733,5.7838,62.8111,24.5301,64.0429,27.9586,22.9221,15.9596,12.9756,0.4482,61.5336,41.4622,1.7424,7994.2842
-579.92,,3.2733,5.8105,62.8291,24.5301,64.0429,27.9586,28.9171,17.9579,14.9740,0.4491,60.7523,41.1177,1.7509,7991.6333
-578.92,,3.2733,5.8272,62.8255,24.5301,64.0429,29.9570,28.9171,17.9579,14.9740,0.4502,60.4282,40.9566,1.7564,7989.4468
-577.92,,3.2733,5.8395,62.8255,24.5301,64.0429,29.9570,22.9221,14.9468,14.9740,0.4512,60.3472,40.9583,1.7600,7985.9531
-576.92,,3.2733,5.8467,62.8328,24.5301,64.1204,24.9566,22.9221,14.9468,14.9740,0.4508,59.8785,40.7627,1.7625,7985.0811
-575.92,,3.2733,5.8503,62.8183,24.5301,64.1204,24.9566,22.9221,14.9468,14.9740,0.4523,59.6354,40.5893,1.7638,7987.0381
-574.92,,3.2733,5.8525,62.7713,24.5301,64.1204,26.9640,22.9221,14.9468,14.9740,0.4523,59.5775,40.5500,1.7643,7987.6284
-573.92,,3.2733,5.8539,62.8183,24.5301,64.1204,26.9640,26.9188,18.9525,15.9777,0.4512,59.5949,40.5544,1.7649,7987.3989
-572.92,,3.2733,5.8550,62.8074,24.5301,64.1979,30.9697,26.9188,18.9525,15.9777,0.4523,59.5949,40.5538,1.7651,7987.3989
-571.92,,3.2733,5.8576,62.8147,24.5301,64.1979,30.9697,26.9188,18.9525,15.9777,0.4523,59.7280,40.6570,1.7658,7984.8657
-570.92,,3.2733,5.8576,62.7568,24.5301,64.1979,26.9640,26.9188,18.9525,15.9777,0.4523,59.6528,40.6281,1.7660,7984.1440
-569.92,,3.2733,5.8576,62.7604,24.5301,64.2754,26.9640,24.9204,16.9542,14.9740,0.4523,59.6181,40.6133,1.7660,7983.9912
-568.92,,3.2733,5.8576,62.7713,24.5301,64.2754,25.9603,24.9204,16.9542,14.9740,0.4523,59.4444,40.5154,1.7660,7985.4458
-567.92,,3.2733,5.8576,62.7604,24.5301,64.2754,25.9603,28.9171,20.9509,15.9777,0.4523,59.4444,40.4968,1.7660,7985.9531
-566.92,,3.2733,5.8565,62.7821,24.5301,64.2754,34.9573,28.9171,20.9509,15.9777,0.4523,59.4387,40.4753,1.7658,7985.9531
-565.92,,3.2733,5.8576,62.9449,24.5301,64.3529,34.9573,28.9171,17.9579,15.9777,0.4523,59.5949,40.5726,1.7658,7985.4458
-564.92,,3.2733,5.8623,63.0462,24.5301,64.3529,27.9586,28.9171,17.9579,15.9777,0.4523,59.5949,40.6222,1.7670,7982.6982
-563.92,,3.2733,5.8706,63.3500,24.5301,64.3529,27.9586,23.9258,20.9509,14.9740,0.4533,59.0857,40.4161,1.7695,7983.4199
-562.92,,3.2733,5.8814,63.6755,24.5301,64.3529,35.9610,23.9258,20.9509,14.9740,0.4542,58.8079,40.2418,1.7725,7982.9004
-561.92,,3.2733,5.9031,64.0263,24.5301,64.3529,35.9610,31.9191,20.9509,17.9669,0.4542,58.4664,40.1187,1.7781,7979.9917
-560.92,,3.2733,5.9306,64.1348,24.5301,64.4304,34.9573,31.9191,20.9509,17.9669,0.4562,57.5637,39.7152,1.7862,7978.5405
-559.92,,3.2733,5.9545,64.1674,24.5301,64.4304,34.9573,29.9117,18.9525,16.9723,0.4572,56.9560,39.3643,1.7936,7977.4502
-558.92,,3.2733,5.9715,64.1710,24.5301,64.4304,31.9643,29.9117,18.9525,16.9723,0.4582,56.5567,39.1463,1.7990,7977.2783
-557.92,,3.2733,5.9823,64.1674,24.5301,64.5079,31.9643,28.9171,15.9596,14.9740,0.4582,56.4063,39.0559,1.8026,7976.1938
-556.92,,3.2733,5.9896,64.1819,24.5301,64.5079,26.9640,28.9171,15.9596,14.9740,0.4592,56.2326,38.9737,1.8049,7975.9980
-555.92,,3.2733,5.9943,64.1710,24.5301,64.5079,26.9640,24.9204,16.9542,14.9740,0.4602,56.0938,38.8912,1.8062,7975.6362
-554.92,,3.2733,5.9968,64.1565,24.5301,64.5079,22.9673,24.9204,16.9542,14.9740,0.4602,55.9780,38.8403,1.8072,7974.3892
-553.92,,3.2733,5.9990,64.1565,24.5301,64.5854,22.9673,30.9064,20.9509,16.9723,0.4592,55.9954,38.8481,1.8078,7974.0288
-552.92,,3.2733,6.0004,64.1457,24.5301,64.5854,33.9627,30.9064,20.9509,16.9723,0.4602,55.8623,38.7850,1.8083,7975.4722
-551.92,,3.2733,6.0004,64.2036,24.5301,64.5854,33.9627,28.9171,18.9525,15.9777,0.4602,55.8218,38.7315,1.8083,7975.4722
-550.92,,3.2733,6.0004,64.2072,24.5301,64.5854,30.9697,28.9171,18.9525,15.9777,0.4602,55.9028,38.7841,1.8083,7975.2749
-549.92,,3.2733,6.0004,64.1457,24.5301,64.6629,30.9697,28.9171,18.9525,15.9777,0.4592,55.9201,38.8101,1.8083,7974.2344
-548.92,,3.2733,6.0004,64.1529,24.5301,64.6629,29.9570,28.9171,18.9525,15.9777,0.4602,55.8275,38.7488,1.8083,7976.3623
-547.92,,3.2733,6.0015,64.1457,24.5301,64.6629,29.9570,26.9188,17.9579,15.9777,0.4602,55.9028,38.7703,1.8085,7975.9980
-546.92,,3.2733,6.0026,64.0950,24.5301,64.7404,30.9697,26.9188,17.9579,15.9777,0.4602,56.0185,38.8568,1.8089,7974.5483
-545.92,,3.2733,6.0026,64.1023,24.5301,64.7404,30.9697,24.9204,16.9542,14.9740,0.4612,55.9607,38.8554,1.8090,7974.1846
-544.92,,3.2733,6.0026,64.0914,24.5301,64.7404,21.9546,24.9204,16.9542,14.9740,0.4602,55.9028,38.8171,1.8090,7973.8232
-543.92,,3.2733,6.0041,64.0950,24.5301,64.8179,21.9546,20.9328,14.9468,12.9756,0.4602,55.8449,38.7607,1.8094,7974.9106
-542.92,,3.2733,6.0030,64.1095,24.5301,64.8179,25.9603,20.9328,14.9468,12.9756,0.4592,55.9028,38.7976,1.8091,7974.5483
-541.92,,3.2733,6.0030,64.1131,24.5301,64.8179,25.9603,24.9204,16.9542,13.9703,0.4602,56.0764,38.8976,1.8091,7972.8857
-540.92,,3.2733,6.0030,64.1095,24.4526,64.8179,21.9546,24.9204,16.9542,13.9703,0.4602,55.9491,38.8317,1.8091,7974.0288
-539.92,,3.2733,6.0015,64.1204,24.4526,64.8954,21.9546,23.9258,16.9542,13.9703,0.4592,55.8912,38.7867,1.8087,7973.0972
-538.92,,3.2733,5.9993,64.1095,24.4526,64.8954,27.9586,23.9258,16.9542,13.9703,0.4582,55.9896,38.8350,1.8081,7973.0972
-537.92,,3.2733,5.9979,64.0770,24.4526,64.8954,27.9586,28.9171,18.9525,15.9777,0.4592,56.0243,38.8699,1.8076,7972.3706
-536.92,,3.2733,5.9968,64.0589,24.4526,64.8954,29.9570,28.9171,18.9525,15.9777,0.4582,56.0648,38.8773,1.8073,7973.4580
-535.92,,3.2733,5.9932,64.0191,24.4526,64.9729,29.9570,23.9258,16.9542,13.9703,0.4592,55.9375,38.7891,1.8065,7974.3892
-534.92,,3.2733,5.9907,63.9540,24.4526,64.9729,24.9656,23.9258,16.9542,13.9703,0.4582,56.0359,38.8458,1.8055,7974.9106
-533.92,,3.2733,5.9871,63.9359,24.4526,65.0493,24.9656,25.9241,16.9542,14.9740,0.4582,56.1921,38.9206,1.8047,7973.4580
-532.92,,3.2733,5.9849,63.8925,24.4526,65.0493,28.9623,25.9241,16.9542,14.9740,0.4582,56.2500,38.9630,1.8038,7974.3892
-531.92,,3.2733,5.9798,63.8274,24.4526,65.0493,28.9623,25.9241,18.9525,14.9740,0.4582,56.3252,38.9706,1.8026,7976.7236
-530.92,,3.2733,5.9762,63.8057,24.4526,65.0493,27.9586,25.9241,18.9525,14.9740,0.4582,56.4410,39.0087,1.8012,7977.0879
-529.92,,3.2733,5.9715,63.7840,24.4526,65.1250,27.9586,27.9134,19.9562,15.9777,0.4582,56.4873,39.0318,1.7999,7977.6396
-528.92,,3.2733,5.9668,63.7225,24.4526,65.1250,31.9643,27.9134,19.9562,15.9777,0.4582,56.7188,39.1585,1.7984,7978.3604
-527.92,,3.2733,5.9606,63.6466,24.4526,65.1250,31.9643,24.9204,15.9596,14.9740,0.4582,57.0775,39.3475,1.7968,7977.4502
-526.92,,3.2733,5.9534,63.4078,24.4526,65.1250,22.9673,24.9204,15.9596,14.9740,0.4582,57.1238,39.3713,1.7948,7977.8140
-525.92,,3.2733,5.9379,63.0679,24.4526,65.2007,22.9673,21.9274,14.9468,12.9756,0.4570,57.7431,39.6576,1.7908,7978.9038
-524.92,,3.2733,5.9209,63.0425,24.4526,65.2007,18.9616,21.9274,14.9468,12.9756,0.4572,58.0903,39.8408,1.7854,7979.4429
-523.92,,3.2733,5.9064,63.0244,24.4526,65.2007,18.9616,21.9274,19.9562,12.9756,0.4562,58.2813,39.9415,1.7811,7980.7202
-522.92,,3.2733,5.8981,63.0353,24.4526,65.2764,29.9570,21.9274,19.9562,12.9756,0.4552,58.5359,40.0628,1.7782,7981.2495
-521.92,,3.2733,5.8908,63.0064,24.4526,65.2764,29.9570,26.9188,17.9579,15.9777,0.4552,58.5706,40.0626,1.7762,7982.9004
-520.92,,3.2733,5.8872,62.9630,24.4526,65.2764,25.9603,26.9188,17.9579,15.9777,0.4552,58.6863,40.1168,1.7748,7983.0591
-519.92,,3.2733,5.8836,62.9883,24.4526,65.2764,25.9603,23.9348,17.9579,13.9703,0.4542,58.8021,40.1817,1.7738,7983.4199
-518.92,,3.2733,5.8822,62.9738,24.4526,65.3521,33.9627,23.9348,17.9579,13.9703,0.4533,58.8252,40.1905,1.7733,7983.2627
-517.92,,3.2733,5.8800,62.9774,24.4526,65.3521,33.9627,32.9228,21.9455,18.9706,0.4533,58.9005,40.2327,1.7727,7983.0591
-516.92,,3.2733,5.8800,62.9883,24.4526,65.3521,33.9627,32.9228,21.9455,18.9706,0.4542,58.9583,40.2859,1.7726,7982.1719
-515.92,,3.2733,5.8800,63.0317,24.4526,65.3521,33.9627,27.9134,18.9525,15.9777,0.4542,58.8079,40.1925,1.7726,7983.6260
-514.92,,3.2733,5.8785,63.0317,24.4526,65.4530,29.9570,27.9134,18.9525,15.9777,0.4542,58.8657,40.2138,1.7722,7984.6553
-513.92,,3.2733,5.8796,63.0968,24.4526,65.4530,29.9570,27.9134,17.9579,15.9777,0.4552,58.9410,40.2358,1.7725,7984.8657
-512.92,,3.2733,5.8811,63.1221,24.4526,65.4530,26.9640,27.9134,17.9579,15.9777,0.4552,58.9178,40.2451,1.7728,7983.2627
-511.92,,3.2733,5.8858,63.2595,24.4526,65.4530,26.9640,26.9188,18.9525,14.9740,0.4552,58.7847,40.1965,1.7740,7981.9736
-510.92,,3.2733,5.8930,63.4295,24.4526,65.5287,29.9570,26.9188,18.9525,14.9740,0.4552,58.7268,40.1842,1.7761,7981.6133
-509.92,,3.2733,5.9049,63.8093,24.4526,65.5287,29.9570,22.9221,14.9468,12.9756,0.4572,58.1771,39.9533,1.7794,7979.8071
-508.92,,3.2733,5.9248,64.0119,24.4526,65.5287,29.9570,22.9221,14.9468,12.9756,0.4572,57.7373,39.7560,1.7849,7977.8140
